ID,Country,Gender,Gender_SelfDescription,Age,Education,Ethnicity,q1r1,q1r2,q1r3,q1r4,q1r5,q1r6,q1r7,q2r1,q2r2,q2r3,q3r1,q3r2,q3r3,q3r4,q3r5,q3r6,q3r7,q3r8,q3r9,q3r10,q3r11,q3r12,q3r13,q4r1,q4r2,q4r3,q4r4,q4r5,q4r6,q4r7,q4r8,q6r1,q6r2,q6r3,q6r4,q6r5,q6r6,q6r7,q6r8,q6r9,q6r10,q6r11,q6r12,q6r13,q6r14,q6r15,q6r16,q6r17,q6r18,q6r19,q6r20,q6r21,q6r22,q7r1,q7r2,q7r3,q7r4,q7r5,q7r6,q7r7,q7r8,q7r9,q8r2,q8r3,q8r4,q8r5,q8r6,q8r7,q8r8,q8r9,q8r10,q8r1,q8r10oer1,q9r1,q9r2,q9r3,q9r4,q9r5,q9r6,q9r7,q9r8,q9r9,q10r1,q10r2,q10r3,q10r4,q10r5,q11r1,q11r2,q11r3,q11r4,q11r5,q12r1,q12r2,q12r3,q12r4,q12r5,q12r6,q12r7,q12r8,q13r1,q13r2,q13r3,q13r4,q13r5,q13r6,q13r7,q13r8,q13r9,q13r10,q13r11,q13r12,q13r13,q13r14,q13r15,q13r16,q13r17,q13r18,q14r1,q14r2,q14r3,q14r4,q14r5,q14r6,q14r7,q14r8,q14r9,q15r1,q15r2,q15r3,q15r4,q15r5,q15r6,q15r7,q15r8,q15r9,q15r10,q15r11,q15r12,q15r13,q15r14,q15r15,q15r16,q16r1,q16r2,q16r3,q16r4,q16r5,q16r6,q17r1,q17r2,q17r3,q17r4,q17r5,q17r6,q17r7,q17r8,q17r9,q17r10,q17r11,q17r12,q17r13,q17r14,q17r15,q18ar1,q18ar2,q18ar3,q18ar4,q18ar5,q18ar6,q18ar7,q18ar8,q18br9,q18br10,q18br11,q18br12,q18br13,q18br14,q18br15,q18br16,q18br17,q18br18,q18br19,q19ar1,q19ar2,q19ar3,q19ar4,q19ar5,q19ar6,q19ar7,q19ar8,q19br9,q19br10,q19br11,q19br12,q19br13,q19br14,q19br15,q19br16,q19br17,q19br18,q19br19,q20r2,q20r3,q20r4,q20r5,q20r6,q20r7,q20r8,q20r9,q20r10,q20r11,q20r12,q20r13,q20r14,q20r1,q21r1,q21r2,q21r3,q21r4,q21r5,q21r6,q21r7,q21r8,q21r9,q21r10,q21r11,q21r12,q21r13,q21r14,q21r15,q22r1,q22r2,q22r3,q22r4,q22r5,q22r6,q22r7,q22r8,q25,q26
2625,6,2.0,,2.0,1.0,,1,1,1,1,1,0,0,1,2,1,3,2,2,7,1,6,1,5,7,3,3,4,3,7,7,1,7,8,7,5,8,1,2,5,4,4,5,5,5,1,4,5,1,5,5,3,5,4,1,4,1,5,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0.0,,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,3.0,5.0,4.0,4.0,1.0,3.0,5.0,5.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,5.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,5.0,2.0,1.0,3.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,3.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,3,4,5,5,5,5,5.0,1.0,2.0
2626,6,1.0,,2.0,1.0,,1,0,1,1,0,0,0,1,2,2,3,5,1,3,6,7,1,6,7,1,1,5,5,1,7,4,7,7,7,6,1,3,2,1,1,1,1,2,2,1,1,3,1,4,1,3,4,3,1,4,1,2,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0,0,1,0,0,0,0,0,1,0.0,Internet en Google,5.0,5.0,4.0,2.0,1.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,5.0,3.0,5.0,4.0,2.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,4.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,3.0,3.0,1.0,4.0,5.0,2.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,5.0,1,3,4,4,3,3,3,4.0,1.0,2.0
2627,6,1.0,,2.0,2.0,,1,0,0,0,0,0,0,2,2,2,2,3,2,7,6,6,3,6,7,6,4,7,7,7,6,6,5,7,5,7,6,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,0,1,1,0,1,0,0,0.0,,4.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,5.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,1.0,1.0,5.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,3,3,3,3,3,3,3.0,2.0,2.0
2628,6,2.0,,2.0,1.0,,0,0,0,0,0,0,1,1,1,1,6,6,2,3,6,6,2,5,5,1,1,1,4,4,7,5,7,3,7,2,2,3,1,2,1,3,2,3,4,1,1,2,1,2,4,2,2,2,1,3,3,3,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,2,1,1,3,1,1,1,1.0,2.0,2.0
2629,6,1.0,,4.0,1.0,,0,0,0,0,0,0,1,1,1,2,1,2,1,3,1,5,5,3,3,1,1,1,1,8,8,5,8,6,8,8,8,4,1,3,2,1,1,2,1,1,1,5,1,4,4,3,2,1,1,3,2,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0.0,,5.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3,1,1,1,1,1,1,1.0,2.0,2.0
2630,6,4.0,xx,2.0,1.0,,1,0,0,0,1,0,0,1,2,2,3,2,2,1,3,4,1,4,4,1,2,2,1,2,7,5,1,8,8,5,1,1,1,1,1,1,1,2,2,1,1,2,1,5,4,2,2,2,1,1,1,4,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,0,0,1,0,0,1,0,0,0,0.0,,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,,3.0,4.0,3.0,4.0,,3.0,3.0,,5.0,5.0,3.0,3.0,5.0,5.0,3.0,4.0,2.0,2.0,4.0,1.0,,,4.0,2.0,3.0,2.0,5.0,3.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,4.0,5.0,,4.0,,,1.0,3.0,5.0,2.0,4.0,4.0,4.0,5.0,1.0,1.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,4,4,4,4,4,4,4.0,2.0,2.0
2631,6,2.0,,2.0,2.0,,1,1,1,1,1,0,0,1,1,1,5,6,5,5,5,5,5,5,5,5,5,5,5,8,8,7,6,8,8,8,8,2,3,2,2,2,3,2,2,3,2,2,3,2,3,2,2,3,2,2,2,2,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0,0,1,0,0,0,0,0,0,0.0,,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,4.0,1.0,1.0
2632,6,2.0,,3.0,2.0,,1,0,0,0,0,0,0,2,2,2,2,5,3,1,1,1,6,7,7,1,1,4,1,4,7,2,8,8,6,2,1,2,1,1,2,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1.0,,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,,3.0,,4.0,2.0,,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,3.0,3.0,,,3.0,,3.0,3.0,4.0,,3.0,3.0,2.0,2.0,2.0,,,3.0,5.0,5.0,,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,,3.0,,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,1,1,2,4,4,3,1,3.0,2.0,2.0
2633,6,2.0,,3.0,2.0,,1,0,0,0,0,0,0,3,2,2,2,2,1,6,1,7,4,2,6,1,1,2,1,4,7,1,8,8,7,6,2,3,3,3,1,2,3,3,2,1,3,3,2,3,2,1,1,1,2,4,1,3,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0.0,,4.0,2.0,2.0,5.0,4.0,3.0,4.0,2.0,4.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,,5.0,5.0,4.0,4.0,4.0,5.0,,2.0,4.0,5.0,2.0,4.0,1.0,5.0,5.0,5.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,2.0,5.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,2.0,1.0,1.0,4.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,3,4,1,2,2,1.0,1.0,2.0
2634,6,2.0,,2.0,2.0,,1,0,1,1,0,0,0,2,2,2,5,5,1,7,1,7,7,7,7,1,3,6,7,7,7,5,7,8,8,8,7,4,2,2,2,2,4,3,4,4,3,5,2,5,5,4,4,4,2,2,2,5,5.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,0,0,0,1,0,0,0,0.0,,5.0,5.0,4.0,4.0,3.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,,5.0,,5.0,4.0,5.0,2.0,5.0,5.0,2.0,5.0,5.0,1.0,4.0,2.0,5.0,5.0,2.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,2.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,1.0,5.0,4.0,5.0,4.0,1.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1,1,1,1,1,2,2.0,2.0,2.0
2635,6,2.0,,2.0,1.0,,1,0,0,0,0,0,0,2,1,2,2,2,2,2,4,2,2,4,3,2,1,2,4,2,8,4,5,8,8,7,2,2,1,1,1,1,1,2,2,1,1,3,2,4,4,3,3,2,1,2,1,4,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0.0,,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,3,3,2,2,2,2,2.0,1.0,2.0
2636,6,2.0,,2.0,4.0,,1,0,0,0,0,0,0,1,1,1,3,8,1,2,1,2,4,2,4,2,2,6,7,8,8,8,8,8,8,4,5,1,1,1,1,1,4,4,4,1,1,1,1,4,1,3,4,1,1,1,1,4,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0,1,1,0,1,1,0,0,0,0.0,,5.0,5.0,4.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,,4.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,,5.0,4.0,5.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,1.0,5.0,1.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,,5.0,5.0,,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,2.0,3.0,5.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,2,2,1,1,1,1.0,2.0,2.0
2637,6,2.0,,2.0,1.0,,1,0,0,0,0,0,0,2,2,2,1,4,4,4,6,7,4,7,6,1,1,6,5,1,8,1,7,8,8,6,6,4,1,2,5,1,1,5,4,2,3,4,1,5,4,2,2,3,1,2,3,5,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0.0,,4.0,4.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,1.0,4.0,1.0,1.0,5.0,4.0,1.0,4.0,3.0,3.0,3.0,5.0,1.0,3.0,4.0,1.0,4.0,5.0,5.0,4.0,2.0,3.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,3.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,1,1.0,2.0,2.0
2638,6,1.0,,3.0,1.0,,1,0,1,1,0,0,0,1,1,1,4,4,1,6,3,8,8,8,8,5,3,5,3,8,5,8,8,8,8,8,3,1,1,1,4,4,1,5,1,2,1,1,1,5,5,2,1,4,1,3,1,1,5.0,1.0,,,2.0,1.0,2.0,2.0,2.0,2.0,0,1,1,0,0,1,0,0,0,0.0,,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,1.0,1.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2,2,2,3,3,3,3,3.0,1.0,2.0
2639,6,2.0,,2.0,1.0,,1,0,0,0,0,0,0,2,2,2,4,4,4,4,6,6,6,4,7,4,4,6,6,8,8,2,4,8,8,4,4,1,1,1,1,1,1,4,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0.0,,5.0,3.0,5.0,3.0,1.0,5.0,1.0,3.0,1.0,,,,,,3.0,1.0,1.0,1.0,1.0,,,,3.0,,,,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,,,,3.0,3.0,5.0,3.0,3.0,,,,,,,4.0,1.0,3.0,,4.0,3.0,4.0,5.0,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,2,1,1,3,3.0,2.0,2.0
